# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1970-12-01 00:00	8.957607286548047	17.845991468132755	2.9138345087636745E-28	1.596955472728726	131.1792603507698
1971-01-01 00:00	9.33255896071047	15.320411464225568	1.4569172543818372E-28	1.4372599254558536	145.88729318654424
1971-02-01 00:00	10.507190826128427	19.066574751152093	7.284586271909186E-29	1.2935339329102682	175.05249563539215
1971-03-01 00:00	11.991759950871064	38.13991831412638	3.642293135954593E-29	1.1641805396192415	150.93325048325505
1971-04-01 00:00	13.65051396297922	70.58436846376871	1.8211465679772965E-29	1.0477624856573173	134.3839758596033
1971-05-01 00:00	15.050936226789666	112.71782536140981	9.105732839886483E-30	0.9429862370915855	108.82291372769723
1971-06-01 00:00	15.799406660430348	181.51663124820803	4.552866419943241E-30	0.848687613382427	62.09896444865322
1971-07-01 00:00	15.442932668826764	192.27275161271842	2.2764332099716207E-30	0.7638188520441843	34.190901599323716
1971-08-01 00:00	14.182514991311116	140.59431333536506	1.1382166049858103E-30	0.687436966839766	22.627561169999872
1971-09-01 00:00	12.557289510138974	91.17297353864656	5.691083024929052E-31	0.6186932701557893	54.98323563135332
1971-10-01 00:00	10.972153042310678	53.160774311157276	2.845541512464526E-31	0.5568239431402104	119.62201432019606
1971-11-01 00:00	9.604174654535178	24.18808389019326	1.422770756232263E-31	0.5011415488261894	134.6910410300028
1971-12-01 00:00	8.957607286548047	16.9733270758412	7.113853781161315E-32	3.2717992893597287	200.0
1972-01-01 00:00	9.33255896071047	14.926846793324922	3.5569268905806573E-32	2.944619360423756	194.64048642667507
1972-02-01 00:00	10.507190826128427	22.23505361600635	1.7784634452903286E-32	2.6501574243813804	186.1025282398185
1972-03-01 00:00	11.991759950871064	45.62119809894305	8.892317226451643E-33	2.3851416819432423	160.43229027771946
1972-04-01 00:00	13.65051396297922	77.58232660563077	4.4461586132258216E-33	2.146627513748918	161.3359637720887
1972-05-01 00:00	15.050936226789666	114.01945957013237	2.2230793066129108E-33	1.9319647623740264	137.79426089374812
