@dataValueAttribs												
precip	0	9999	mm									
@dataSetAttribs												
missingDataVal	-9999											
dataStart	01.01.1985 00:00											
dataEnd	31.12.2006 00:00											
tres	d											
@statAttribVal												
name	Chaurikhark	Sallery	Pakarnas	Chialsa	Aisealukhar	Okhaldunga	Manebhanjyang	Kuruleghat	Sirwa	station_9	station_10	station_14
09.04.1988 00:00	0	0	0	0	0	0	0	0	0	0.06578327	0.428410769	2.198827028
10.04.1988 00:00	0.2	0	0	0	0	0	0	0	0	0.245335445	0.816022873	3.11966753
11.04.1988 00:00	0	0	0	0	0	0	0	0	0	3.80E-05	0	9.56E-04
12.04.1988 00:00	0	0	0	0	0	0	0	0	0	0.031850535	0.203170136	0
13.04.1988 00:00	0	0	0	0	0	0	0	3.2	0	0.11503233	0.611191273	0.001470884
14.04.1988 00:00	0	1.5	2	0.7	0	8.4	1	1	1.6	0.374004036	0.933779895	0.394714952
15.04.1988 00:00	0	2.5	0	4.2	0	0	0.3	0	4.6	0.294966102	0.240020588	0.876177371
16.04.1988 00:00	0	1	4	0	12	4.2	0	0.9	6.3	0.069255635	0.007305089	0.099274948
17.04.1988 00:00	0	2	0	4.2	15.4	44.5	1.1	9.2	40.4	0.931202054	0.796016276	1.044341683
18.04.1988 00:00	5	9.5	12	5	8.3	8.2	10	0	15.7	5.552705765	3.50970149	5.101267815
19.04.1988 00:00	0	0	0	0	0	0	0	0	2.5	0.019094776	2.24E-04	0.103867948
20.04.1988 00:00	0	0	0	1.1	0	0	0	0	1.2	0.316578358	1.699076414	0.649886549
21.04.1988 00:00	0	1	2	0	14.8	4	0	0	0	0.12046247	0.593550503	1.217692018
22.04.1988 00:00	0	9	2	7	125	4.6	0	8.8	0	0.370364934	0.067898847	0.833403468
23.04.1988 00:00	0	0	0	1	0	3	39.3	9.2	2.3	6.634009361	1.760908365	4.455753803
24.04.1988 00:00	6	5	3	3	4.4	5.6	0	0	0	3.876512766	2.270268679	3.887290716
25.04.1988 00:00	2.5	1.5	0	5.7	0	0	0	3.9	7.2	1.788922191	0.653451025	1.860442877
26.04.1988 00:00	1.4	0	6	0	22	11.5	12	0	0	3.30420661	2.473649263	4.529768467
27.04.1988 00:00	2.5	0	0	4.7	0	1	0	0	0	1.70599997	0.64227277	2.244995356
28.04.1988 00:00	3	0	0	0	0	0	0	0.9	0	1.855981708	0.732429028	1.72823596
29.04.1988 00:00	0	0	0	0	0	3.2	0	0	0	1.28E-04	0	2.34E-04
30.04.1988 00:00	0	2.5	12	12.7	25.3	8.6	0	0	2.3	0.573070884	0.103319749	0.950532496
01.05.1988 00:00	0	0	2	0	0	0	0	0	0	0.012644601	0.002458263	0.02715225
02.05.1988 00:00	0	1	14	0	0	0	0	0	4.9	0.170199871	0.268180639	0.218742967
03.05.1988 00:00	0	0	4.4	16.7	0	0	0	7.5	0	1.762924194	7.51748991	0.975527823
04.05.1988 00:00	18	16.5	12	15.2	17.9	15.2	15.5	3.4	18.4	14.35859299	4.627654552	13.83090496
05.05.1988 00:00	0	22	3	2.7	15	1.1	0	0	7.9	0.317239076	0.4237791	0.700694025
06.05.1988 00:00	1.5	3	0	6	0	11.2	3	0	0	1.655482054	0.453953207	1.520897388
07.05.1988 00:00	0	0	0	4.7	0	0.3	0	0	0	0.162198529	0.030653803	0.663698435
08.05.1988 00:00	0	1	0	0	0	0.4	0	0	0	0.004610298	0.002028556	0.022141982
09.05.1988 00:00	0	0	0	0	0	0.5	0	4.2	0	0.010350145	0.036343675	0.456521571
10.05.1988 00:00	0	0	0	0.7	0	6.5	0	0	0	0.024882425	0.004779729	0.510434568
11.05.1988 00:00	0	0	0	0	0	0	0	0	0	0.025443684	0.144977972	0.708552122
12.05.1988 00:00	0	0	0	0	0	0	0	0	0	9.75E-04	1.51E-04	0.248606488
13.05.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	1.26E-06
14.05.1988 00:00	5	7.5	0	0	19	8.7	0	0	0	3.003418446	1.992578268	3.324702263
15.05.1988 00:00	5	2	0	1	0	0	0	0	0	3.126002312	3.562465906	3.253650904
16.05.1988 00:00	4	0	10	7	7.8	2.1	0	0	0	2.642025709	1.445847273	2.939237595
17.05.1988 00:00	0	0	0	37.8	0	0.2	0	0	3.6	1.243571043	0.572716117	3.324803591
18.05.1988 00:00	0	8	0	10.2	0	17	5	4	23.2	1.39681685	0.323593557	2.502189636
19.05.1988 00:00	0	4.4	19	9.8	0	3.2	0	0	2.6	0.675964057	1.409812331	1.469281077
20.05.1988 00:00	11	3	15	4	0	31	0	0	0	6.589045525	2.534274101	6.36383009
21.05.1988 00:00	8	0	3	0.4	8.4	0	0	0	11.5	4.744087219	1.805936575	4.832870483
22.05.1988 00:00	0	1	3	9.4	0	0	0	0	1.5	0.335605621	0.064808734	1.132439852
23.05.1988 00:00	2.3	0	0	0.4	0	0.9	0	0	1.3	1.359763622	0.51545155	2.440011978
24.05.1988 00:00	0	0	0	0	0	11	0	2.7	0	0.025256909	0.001506449	2.031949997
25.05.1988 00:00	16	11	0	0	0	1	3.5	4	3	9.667149544	3.560811281	9.034687042
26.05.1988 00:00	7	0	0	0	0	2.7	0	0	1.5	3.948479891	1.534288883	4.30267477
27.05.1988 00:00	2	11	0	0	7	1	0	0	2.6	1.195930958	0.457920164	1.878093362
28.05.1988 00:00	0	0	0	0	0	0	0	0	1.5	0.022209991	5.01E-04	0.475512952
29.05.1988 00:00	0	0	17	9.5	15.4	8.5	5.5	6	11	1.502213359	0.88240844	3.190839291
30.05.1988 00:00	0	2	0	5.1	0	0	0	0	0	0.168556631	0.035170067	0.309467316
31.05.1988 00:00	0	10	1	3.7	0	2.2	0	0	0	0.17121987	0.043131873	0.417784303
01.06.1988 00:00	0	5	14	2.6	0	4	0	0	8	0.945113361	4.216565132	0.434822291
02.06.1988 00:00	1	10.5	0	5	0	0	0	4.3	2.4	1.353584886	3.995701551	0.988362074
03.06.1988 00:00	8.5	1.5	0	2	0	0	0	0	0	4.736138821	2.029439449	4.403731823
04.06.1988 00:00	0	4.2	0	5.5	23	1.4	0	0	0	0.199009225	0.041603379	0.963966191
05.06.1988 00:00	0	0	0	3.3	46	7.8	0	20.5	4	0.168372959	0.02076458	0.889973164
06.06.1988 00:00	0	0	0	0	0	4.8	3.5	0	0	0.555797398	0.015069033	0.318070561
07.06.1988 00:00	0	3.5	23	11.3	0	0	0	0	3.8	0.612216651	0.591123521	0.955521882
08.06.1988 00:00	2	0	0	0	24	0	0	0	4.3	1.117013693	0.412790209	1.830343604
09.06.1988 00:00	4.5	17	0	15.4	0	2.1	0	0	2.5	3.022511005	1.199302673	3.578295946
10.06.1988 00:00	11	6.5	11	18.6	0	39.6	0	5.4	8.5	7.01043129	4.853873253	6.907587051
11.06.1988 00:00	30	22	12	37	19.4	0	21.5	0	18.8	21.18651962	8.532858849	19.54780388
12.06.1988 00:00	29.5	15	0	29.7	23.1	4.4	0	2	8.2	16.82842064	6.951290607	16.59515953
13.06.1988 00:00	16	10	10	5.3	33.2	3.2	2.3	0.4	6.1	9.246961594	3.842186928	9.570756912
14.06.1988 00:00	17	10	12	12	10.3	8.2	5	3.5	10.5	11.501688	10.85135841	10.08413792
15.06.1988 00:00	27	19	19	7.5	62	23.8	21	31.8	2.2	18.67521667	9.313529015	16.91042519
16.06.1988 00:00	17.2	11.5	18	13	25.6	18	4.8	12.7	5.1	10.91956329	6.877809525	10.58329105
17.06.1988 00:00	35	48	23	34	7.1	18.4	4	2	30.7	21.86846161	15.22945976	21.04680824
18.06.1988 00:00	9	3	13	0	0	0.6	0	3.1	9.3	6.107073784	9.171422005	5.008381367
19.06.1988 00:00	8.2	9.5	4.2	5.2	14.5	27.2	6.9	0	2.2	5.738573074	1.983519554	7.219470501
20.06.1988 00:00	12	0	32	0	0	0.2	0	0	12.2	6.51869154	2.409116268	7.198676109
21.06.1988 00:00	16	8	17.4	8.5	0	0.5	0	0	49.2	9.525835991	8.821356773	9.367102623
22.06.1988 00:00	27	10.5	17.4	15.5	0	0	0	0	2.2	14.78414249	8.081546783	14.71609783
23.06.1988 00:00	2	15	0	3	0	4.1	0	19.3	6.6	1.367235541	0.999014974	1.891787291
24.06.1988 00:00	6	5	0	24.5	48.3	3.5	3.4	0	10	4.500828266	1.997262359	4.819535732
25.06.1988 00:00	35	13.5	13	13	0	13	14.5	26.5	38.2	21.25609589	7.557929039	19.75828934
26.06.1988 00:00	1	14	14	3.5	75.4	8.2	0	0	15.2	0.896661043	0.256668836	1.214723945
27.06.1988 00:00	14.3	16	0	16.5	4.8	36.9	7	0	13.3	9.16394043	2.930116653	8.592784882
28.06.1988 00:00	0	0	0	0	0	0.7	0	0	1.5	0.023148533	0.08100944	0.001934726
29.06.1988 00:00	0	0	10	0	0	0	0	2.9	0	0.059272647	0.010989576	0.126236662
30.06.1988 00:00	2.5	3	0	0	0	0	0	0	0	1.297084451	0.487831205	1.241391063
01.07.1988 00:00	5	17	29	0.5	0	0.3	0	0	35.2	3.302747488	1.279602528	4.929792881
02.07.1988 00:00	36.5	13	0	58	0	91.8	6.5	9.8	2.2	21.52684593	7.382119656	21.61049271
03.07.1988 00:00	6.5	6	32	6	41	52.4	42.5	3.2	40.4	11.28122139	4.239703655	10.75104618
04.07.1988 00:00	3	14	10	9	0	22.9	0	4.5	15.8	2.3304286	5.076507092	3.87679553
05.07.1988 00:00	29.5	15.4	13	3.5	19.4	12.8	25.3	31.3	2.7	20.43331146	11.46377277	18.22991753
06.07.1988 00:00	2	2	11	25	22	54.8	15.8	62.2	38.2	4.838439465	1.148426533	5.421683311
07.07.1988 00:00	12.5	43	21	0	43.5	0.6	6.1	41.6	4.1	7.819436073	2.925341606	9.419818878
08.07.1988 00:00	41	50	44	41.5	16.1	10.2	10	36.5	16.2	24.25231743	8.311415672	25.2957058
09.07.1988 00:00	24	38	0	0	34.7	5.4	0	0	24.3	12.53758717	9.237348557	12.56724262
10.07.1988 00:00	24	7	47	52	16.9	19.2	3.5	1.2	65.7	15.29075432	11.66462135	18.34768295
11.07.1988 00:00	14.3	23.3	46	2	48.6	7.8	3.2	0	20.4	8.428293228	3.153156281	8.347877502
12.07.1988 00:00	8.1	6	0	52.5	52	50.4	42.5	30.5	26.5	14.04848099	12.50319862	11.21580029
13.07.1988 00:00	26.5	12	6	2.5	55.3	4.8	0	10.3	4.6	14.14795208	12.73984814	13.54741478
14.07.1988 00:00	30	4.5	25	12.3	0	0	0	0	0	15.68231773	9.706588745	15.42596245
15.07.1988 00:00	14	11.3	18	38	0	0	0	0	32.7	8.525344849	8.035513878	10.33752823
16.07.1988 00:00	30	17.5	0	64	33.8	18.4	15.5	5.6	50.5	20.57367516	15.36871147	21.21594238
17.07.1988 00:00	39	40	11	6.5	0	3.8	0	0	55.4	20.39339447	11.29866409	20.26900291
18.07.1988 00:00	55	9	4.8	26.5	0	11.9	8.5	5.9	12	29.90162849	11.28443718	28.09058952
19.07.1988 00:00	8.3	6	13	12.5	9.4	0	0	0	0	4.63837862	3.273329973	7.295805931
20.07.1988 00:00	22	6.5	36	3.8	0	12.9	0	0	10.6	11.53551292	7.171802998	11.7623558
21.07.1988 00:00	24	27	48	35.8	69.5	48.7	2.5	4.5	32.1	14.40340042	7.764460087	16.03458786
22.07.1988 00:00	22.5	23	48	7.8	8.3	4.2	1.5	0	10.3	12.34945583	6.198101997	12.77906036
23.07.1988 00:00	18	30	21	32	0	44.6	3.5	0	11.2	11.05404377	11.46575165	12.34122658
24.07.1988 00:00	18	7	6	5.5	11.4	14.6	4.2	2.3	8.7	10.21635151	6.850866795	9.6702528
25.07.1988 00:00	7.5	30.5	36	41.5	29	53	0	31.5	17.9	5.40771246	2.293873549	6.708857536
26.07.1988 00:00	17.9	9.5	2	5.8	0	17.2	10	5.9	5	10.95118046	5.582643986	10.85914803
27.07.1988 00:00	3.3	4.5	0	4.5	19.4	0	0	0	0	2.239938974	3.806188107	2.722312212
28.07.1988 00:00	1.5	29.5	15	34.5	21.1	1.5	0	0	23.7	2.574047804	7.072664261	4.388095856
29.07.1988 00:00	10.5	10.5	0	14	15.3	7.2	1.5	0	40.4	6.695781708	8.306453705	6.809549332
30.07.1988 00:00	5	7	11	2	22.5	11.1	0	2	13.3	2.713103771	0.943724453	3.226240158
31.07.1988 00:00	16.5	50	59	57.5	20.4	20.4	0	11.9	49.9	10.64689541	6.747370243	13.07666683
01.08.1988 00:00	51	57	74.3	69	46.7	27.5	5.4	12.2	42.5	31.50786209	28.44286346	29.21129799
02.08.1988 00:00	1.5	3	0	2.5	0	2.7	0	0	0	0.889891863	0.767776489	0.850180507
03.08.1988 00:00	0	0.5	0	0	0	0.6	0	1.7	0	0.02916421	0.00185297	1.13362968
04.08.1988 00:00	10	3	1.5	0	12.4	1.2	4.1	0	2.3	5.91711092	3.713920593	6.406227112
05.08.1988 00:00	28	29	9.2	12.6	0	0	7	0	8.2	16.12296295	11.71171474	15.86897564
06.08.1988 00:00	28.5	16.5	8	20.5	24.6	2.6	0	2.3	12.5	15.13246346	10.92625046	15.63829136
07.08.1988 00:00	30	41	70	45	0	33.8	39.5	27.2	44.4	24.01097679	11.57826519	22.56673431
08.08.1988 00:00	3.4	0	0	0	29	0.1	0	0	0	1.668371201	0.719033957	1.53861022
09.08.1988 00:00	6.2	15.5	7	27.3	14.5	123	4.5	37.5	27	4.919517994	1.882100463	6.429318905
10.08.1988 00:00	30.5	24	6.7	45	47.8	4	6.4	11.5	8.2	17.57972717	9.143771172	19.4685173
11.08.1988 00:00	81	36.5	29.5	36	16.9	3.2	1.6	2.8	10.1	40.82419205	17.80065727	41.41308594
12.08.1988 00:00	10.5	35	10.2	22	0	0.7	1.7	1.9	5.3	6.356385231	11.43982792	9.028236389
13.08.1988 00:00	16	10.5	0	6.5	31.7	6	1.5	19.2	0	8.23729229	7.091474056	8.746164322
14.08.1988 00:00	33.5	9	9	2.5	0	2.6	3.7	15	12.9	17.13012123	11.24192524	17.38595009
15.08.1988 00:00	56	41	53	50	4	17.9	29.5	27.3	2.3	34.26918793	13.62079811	34.00201797
16.08.1988 00:00	13	1.5	0	1.5	0	3	0	1.2	6.5	6.518771172	4.016916752	5.956965446
17.08.1988 00:00	33	11.5	6	20.5	9.3	0.5	10.2	0	3.2	18.60280418	9.716661453	19.85035706
18.08.1988 00:00	22	23	7	23	3.5	12	8.1	0	5.5	13.2752943	11.0290947	13.89697266
19.08.1988 00:00	17	19	23	14	53	4.5	0	6.3	32.9	9.204666138	7.229678154	10.53745461
20.08.1988 00:00	18	10	14	13	6.3	6.1	3.4	0	29.9	10.03148174	4.043503284	9.649700165
21.08.1988 00:00	28	11	12	2.5	13.5	1.5	2.2	0	10.3	14.30243111	6.208156109	15.6346302
22.08.1988 00:00	52	25	12	30	0	20.6	25.1	3.2	40.3	31.03874779	12.10165882	30.36748314
23.08.1988 00:00	63	31	13	11	4.6	3.4	5.4	0	15.7	33.12342834	18.81016541	30.58983612
24.08.1988 00:00	30	6	12	6	0	2.1	5	0	8.1	15.89293671	5.900007248	14.79817581
25.08.1988 00:00	43	15.5	10	8.5	37.4	22.1	0.5	42.4	12.3	21.81356812	9.971113205	21.04032898
26.08.1988 00:00	14	9.5	12	13	12.5	22.1	9.3	2.2	8.4	9.089952469	4.39036274	10.52212811
27.08.1988 00:00	6	14	13	4	20	2.7	10.5	1.2	10	5.268836498	2.585506916	6.058828354
28.08.1988 00:00	30.5	14.5	10.8	9	31.4	14.5	4.5	9.2	13.9	16.42049408	7.008812904	16.89390182
29.08.1988 00:00	70	67	35	39.5	24.5	72.1	54.5	63.5	28.8	46.02672195	14.82611275	41.77938843
30.08.1988 00:00	11	5	10.5	9	25	6.2	0	0	0	5.83870697	2.221905231	6.624930859
31.08.1988 00:00	10	0	0	0	16.3	0	0	0	5.5	5.034766674	1.8903476	4.6135149
01.09.1988 00:00	20	17.5	8.5	20	0	7.5	0	0	36.1	10.97063923	4.02940464	11.93455982
02.09.1988 00:00	14	13.5	15	10.3	32	1.3	0	0	10.2	7.617968082	2.96663475	8.841117859
03.09.1988 00:00	4	3	0	20	14.3	0.2	0	0	2.3	2.648913383	0.923631251	3.549365044
04.09.1988 00:00	35.5	4.5	0	4.1	0	4.5	1.1	0	12.6	18.56428719	7.187029839	18.78570938
05.09.1988 00:00	16	0	0	0	9.5	2	1	0	5.5	8.409438133	3.29547739	8.782499313
06.09.1988 00:00	27	42	50	62.5	49.6	34	3	5.2	7.7	16.77595901	5.8033638	18.57678413
07.09.1988 00:00	46	11	16	13	0	5.4	3.5	1.3	12	25.05895233	9.589730263	24.84501648
08.09.1988 00:00	13	29	18	25	8.4	41	5	4.1	17	10.15154171	11.56459713	11.12587738
09.09.1988 00:00	22	19	5	6	31	11.4	8.6	0	6.5	13.61879635	6.424631596	15.7624197
10.09.1988 00:00	25	3	0	7	4.9	0.6	0	0	7.4	13.43752289	5.05520153	13.80222416
11.09.1988 00:00	1.5	0	0	0	0	0	0	0	0	0.793135941	0.302559882	0.730772078
12.09.1988 00:00	0	0	0	0	0	0	0	0	0	0.003482093	5.32E-04	0.864464223
13.09.1988 00:00	4	0	0	0	5.6	0	0	0	0	2.143612146	0.81813544	1.997047544
14.09.1988 00:00	0	7	0	6.1	7.4	1	0	0	0	0.256955385	0.048442855	0.4581227
15.09.1988 00:00	0	0	0	0	0	0	0	0	0	3.93E-06	7.35E-06	9.19E-05
16.09.1988 00:00	2	10	7	27	0	1.8	1	0	0	2.16662097	0.605354667	2.755176783
17.09.1988 00:00	0	10	0	2	0	0.2	10.5	4.7	0	1.961731315	0.377091885	1.354868889
18.09.1988 00:00	0	7	4	6	5.4	2	8	5.3	0	2.030029058	2.693200111	1.293993711
19.09.1988 00:00	0	2.3	0	0	0	0.1	0	0	7.2	0.091909774	0.227245212	0.05695872
20.09.1988 00:00	0	0	0	0	0	0	0	0	0	0.044210255	0.111481763	0.123936206
21.09.1988 00:00	16	0.5	0	1	0	4.8	0	0	0	9.169379234	4.019453049	9.034741402
22.09.1988 00:00	0	5	0	0	0	2.1	0	0	0	0.466061383	3.159044504	1.112798333
23.09.1988 00:00	0	2.5	8	3.5	0	1.7	0	2.1	0	0.184232488	0.03524442	0.393737465
24.09.1988 00:00	0	0	5	9	4.6	0.8	0	0	0	0.731070817	2.481983423	1.193115592
25.09.1988 00:00	7	0	0	6	12.5	0	0	0	20.9	4.377334118	1.598152995	4.09084177
26.09.1988 00:00	3	0	0	0	0	1.7	0	0	3	1.758223176	0.673820853	1.619155645
27.09.1988 00:00	4	0	0	0	0	0	0	0	0	2.340124369	0.94087404	2.166404009
28.09.1988 00:00	17.5	0	0	0	0	0	0	0	0	10.27798557	4.019749641	10.05227566
29.09.1988 00:00	9	0	0	0	0	0	0	0	0	5.315725327	2.062435865	6.136523724
30.09.1988 00:00	3	0	0	0	0	0	0	0	0	1.7821244	0.691947043	2.26595521
01.10.1988 00:00	0	0	0	0	0	0	0	0	0	4.24E-04	6.26E-05	0.10316021
02.10.1988 00:00	0	0	19	0	0	0	0	0	4.5	0.151219964	0.059576072	0.265458882
03.10.1988 00:00	0	0	0	0	0	0	0	0	0	7.90E-06	0	1.94E-04
04.10.1988 00:00	1.5	0	0	0	0	0	0	0	0	0.912866533	0.3899661	0.843799293
05.10.1988 00:00	17	0.2	5	0	0	1.2	1.7	0	0	11.90036583	11.98215771	9.969628334
06.10.1988 00:00	0	5.5	0	1	0	4.2	3.8	7	8	0.78711319	0.071913213	0.80906415
07.10.1988 00:00	0	0	0	0	0	0	0	0	0	7.31E-05	1.13E-05	0.018562723
08.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.001519646	2.34E-04	0.38518697
09.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	1.09E-05	0
10.10.1988 00:00	0	0	0	0	0	0	0	0	0	4.08E-06	0	1.01E-04
11.10.1988 00:00	0	0	0	0	0	0	0	0	0	6.15E-06	0	1.53E-04
12.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.10.1988 00:00	0	0	0	0	14.2	0	0	0	0	0.009087971	5.08E-04	0.847756386
15.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.001021181	1.59E-04	0.260877252
16.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.001373009	2.13E-04	0.351021141
17.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.001791492	2.60E-05	1.33E-04
18.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	5.79E-07
21.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.006403866	9.98E-04	1.64302063
22.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	1.11E-05	0
25.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.004535341	6.64E-05	3.39E-04
27.10.1988 00:00	0	0	0	0	0	0	0	0	6.3	0.034819398	1.93E-04	0.007974001
28.10.1988 00:00	0	0	0	0	0	0	0	0	0	0.00317841	4.67E-05	2.38E-04
29.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
30.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.10.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.11.1988 00:00	0	0	0	0	0	0	0	0	0	0.00136348	2.01E-05	1.02E-04
02.11.1988 00:00	0	0	0	0	0	0	0	0	0	0.001370383	2.01E-05	2.77E-04
03.11.1988 00:00	0	0	0	0	0	0	0.6	0	0	0.102870688	0.002977139	0.270492941
04.11.1988 00:00	0	0	22	20	6.5	30.7	3.5	0	6	2.180138111	4.512638092	1.898695588
05.11.1988 00:00	0	0	1	21	0	0.7	0	0	0	0.772168696	0.566743374	1.17197597
06.11.1988 00:00	0	0	8	23	13.7	8.9	9.1	11.6	0	2.433492899	0.526231647	3.116672039
07.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	1.44E-05	0
08.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
09.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
10.11.1988 00:00	19	0	0	0	0	0	0	0	1.2	11.81528664	4.692967415	10.974967
11.11.1988 00:00	0	0	0	0	0	0	0	0	0	0.002720488	4.02E-05	2.05E-04
12.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
19.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
20.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
21.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
22.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
24.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
25.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
26.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
27.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
28.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
29.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
30.11.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
02.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
03.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
04.12.1988 00:00	0	0	0	0	0	0	0	0	0	1.12E-07	0	0
05.12.1988 00:00	0	0	0	0	0	0	0	0	0	5.23E-09	0	0
06.12.1988 00:00	0	0	0	0	0	0	0	0	0	6.71E-08	3.49E-06	0
07.12.1988 00:00	0	0	0	0	0	0	0	0	0	7.04E-08	3.66E-06	0
08.12.1988 00:00	0	0	0	0	0	0	0	0	0	7.38E-08	3.84E-06	0
09.12.1988 00:00	0	0	0	0	0	0	0	0	0	7.71E-08	4.01E-06	0
10.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	2.60E-07	0
11.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
13.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
16.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
17.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
18.12.1988 00:00	4	0	0	0	0	0	0	0	0	2.868017197	3.234630346	2.743682146
19.12.1988 00:00	0	0	0	0	0	0	0	0	0	0.001991912	3.12E-04	0.514017701
20.12.1988 00:00	0	0	0	0	0	0	0	0	0	0.021807408	0.141287282	0
21.12.1988 00:00	0	0	0	0	0	0	0	0	0	7.32E-07	0	1.89E-04
22.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
23.12.1988 00:00	0	0	0	0	0	0	0	0	0	0.006965229	0.035114072	0
24.12.1988 00:00	0	0	0	0	0	0	0	0	0	0.011922356	0.070067629	0
25.12.1988 00:00	0	0	0	0	0	0	0	0	0	0.873453796	5.71728754	0.006527016
26.12.1988 00:00	15.5	10.5	0	11	0	0	0	0	11.3	20.51677895	71.95040894	10.88631153
27.12.1988 00:00	28	28	34	4	37	0.8	27.5	50.5	19.4	25.51323891	24.40917015	20.38923645
28.12.1988 00:00	0	0	0	20.3	0	31	0	0	0	0.820478439	0.138729542	5.385691643
29.12.1988 00:00	0	0	0	0	0	0	0	0	0	2.50E-08	1.30E-06	0
30.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
31.12.1988 00:00	0	0	0	0	0	0	0	0	0	0	0	0
01.01.1989 00:00	0	0	0	0	0	0	0	0	4.5	0.024211824	1.35E-04	0.005536211
02.01.1989 00:00	6	0	0	0	0	0	0	0	1	3.80016017	1.730760813	3.483880043
03.01.1989 00:00	1.4	3.5	0	3	0	0	0	0	0	1.199071288	1.639703155	1.888127208
04.01.1989 00:00	0	1	0	2	0	0	0	0	0	0.07212352	0.015533267	0.347044319
05.01.1989 00:00	1.5	0	0	0	0	0	0	0	0	0.935717404	0.371885955	0.868807495
06.01.1989 00:00	0	0	0	0	0	0	0	0	0	0.167143226	1.084581256	1.91E-04
07.01.1989 00:00	0	0	0	0	0	0	0	0	0	0.047452252	0.30425027	0.014496869
08.01.1989 00:00	16.5	20	8	8	0	0	10.5	0.2	15.2	22.77573967	70.52423096	13.7172308
09.01.1989 00:00	9.5	17	33.3	18	36.4	28.7	30	26.2	16.1	14.04476643	15.28936481	13.76611042
10.01.1989 00:00	0	0	0	0	0	0	0	0	0	0	0	0
11.01.1989 00:00	0	0	0	0	0	0	0	0	0	0	0	0
12.01.1989 00:00	0	0	0	0	0	0	0	0	0	9.45E-04	1.48E-04	0.244341061
13.01.1989 00:00	0	0	0	0	0	0	0	0	0	0	0	0
14.01.1989 00:00	0	0	0	0	0	0	0	0	0	0	0	0
15.01.1989 00:00	0	0	0	0	0	0	0	0	0	0	0	0
